latitude,longitude,prr_percent,dli_avg,drr_percent,baseline_power_mwh,achieved_power_mwh,power_ratio_percent
43.09,-76.98,92.00053735172212,19.999999800000253,99.99999900000127,8780.79229328118,8078.376093557289,92.00053735172212
43.01,-76.98,92.36887250995107,19.999999800000325,99.99999900000162,8795.765878596467,8124.549770674547,92.36887250995107
42.89,-76.98,90.68596703956547,19.99999980000006,99.9999990000003,8674.539441030867,7866.589978327358,90.68596703956547
42.81,-76.98,89.16143702173663,19.999999800000012,99.99999900000006,8610.097720671998,7676.886856726946,89.16143702173663
42.73,-76.98,87.5448817210004,19.999999800000033,99.99999900000016,8534.572931549501,7471.581778317527,87.5448817210004
42.65,-76.98,88.85552533915612,19.99999980000008,99.9999990000004,8591.392859829482,7633.927259552235,88.85552533915612
42.53,-76.98,90.00243804008036,19.99999980000009,99.99999900000046,8697.507088279346,7827.968428160218,90.00243804008036
42.45,-76.98,93.065528205239,19.99999980000011,99.99999900000056,8942.154742574363,8322.063544106662,93.065528205239
42.37,-76.98,91.27694210980972,19.999999800000058,99.9999990000003,8848.431827665805,8076.5779969644955,91.27694210980972
42.29,-76.98,92.19934383592748,19.999999800000086,99.99999900000043,8919.227254324971,8223.469003722834,92.19934383592748
42.17,-76.98,92.94395865179078,19.99999980000009,99.99999900000046,8944.74417167638,8313.59932443136,92.94395865179078
42.09,-76.98,92.98455411852497,19.999999800000072,99.99999900000036,8939.005157005522,8311.894087873538,92.98455411852497
42.01,-76.98,92.75192001396036,19.999999800000257,99.99999900000128,8942.745802948097,8294.568434202216,92.75192001396036
43.65,-76.86,89.75523539552178,19.99999980000027,99.99999900000137,8761.29113640402,7863.717483166412,89.75523539552178
43.53,-76.86,89.290912521796,19.999999800000243,99.99999900000121,8714.553098459675,7781.303983811091,89.290912521796
43.45,-76.86,89.06645942088399,19.999999800000243,99.99999900000121,8659.661723172923,7712.854094655636,89.06645942088399
43.37,-76.86,88.2430062847851,19.999999800000154,99.99999900000077,8594.535479924643,7584.076483697988,88.2430062847851
43.29,-76.86,88.21978435290683,19.999999800000126,99.99999900000063,8650.977203739883,7631.873433558455,88.21978435290683
43.17,-76.86,92.33085231936425,19.99999980000005,99.99999900000024,8818.910166551412,8142.574922055985,92.33085231936425
43.09,-76.86,92.08759856364618,19.999999800000012,99.99999900000006,8780.741425082291,8085.973914441564,92.08759856364618
43.01,-76.86,92.11444593590456,19.999999800000086,99.99999900000043,8789.678447806727,8096.563601744783,92.11444593590456
42.89,-76.86,92.85019090369308,19.999999800000193,99.99999900000095,8852.708453253255,8219.756698993024,92.85019090369308
42.81,-76.86,92.91314224610497,19.999999800000197,99.99999900000098,8872.011402920796,8243.26457488645,92.91314224610497
42.73,-76.86,92.58228697570395,19.999999800000204,99.99999900000101,8810.559929194485,8157.017877813217,92.58228697570395
42.65,-76.86,88.90934789923828,19.99999980000007,99.99999900000034,8569.357812143964,7618.960149929631,88.90934789923828
42.53,-76.86,90.62160507600643,19.999999800000445,99.99999900000222,8688.700735768547,7873.840067004237,90.62160507600643
42.45,-76.86,90.32841419676669,19.99999980000011,99.99999900000056,8638.756673645126,7803.251909620994,90.32841419676669
42.37,-76.86,90.9001746770709,19.99999980000003,99.99999900000014,8680.846446547848,7890.904583360295,90.9001746770709
42.29,-76.86,92.14767348128896,19.99999980000005,99.99999900000024,8848.241326764004,8153.448526622964,92.14767348128896
42.17,-76.86,92.14461328620985,19.99999980000015,99.99999900000076,8787.661005475398,8097.356250398367,92.14461328620985
42.09,-76.86,91.72776229768232,19.999999800000204,99.99999900000101,8789.321814184776,8062.248221293751,91.72776229768232
42.01,-76.86,93.0960016112851,19.99999980000014,99.9999990000007,8946.387471736865,8328.729024839962,93.0960016112851
43.65,-76.78,89.54179629756037,19.999999800000165,99.99999900000083,8713.416982995464,7802.150085470829,89.54179629756037
43.53,-76.78,89.28277543848645,19.999999800000193,99.99999900000095,8687.553101242342,7756.488526481466,89.28277543848645
43.45,-76.78,88.74156875001468,19.999999800000186,99.99999900000093,8620.393828554113,7649.87271588837,88.74156875001468
43.37,-76.78,87.58617088669664,19.999999800000147,99.99999900000074,8597.931706169713,7530.599156887276,87.58617088669664
43.29,-76.78,90.99265546394281,19.99999980000027,99.99999900000137,8771.927758665617,7981.810002988565,90.99265546394281
43.17,-76.78,92.60065618921884,19.99999980000014,99.9999990000007,8846.425502876797,8191.848064954317,92.60065618921884
43.09,-76.78,91.78511734812386,19.999999800000083,99.99999900000041,8744.507852970175,8026.156794364582,91.78511734812386
43.01,-76.78,91.7034631976824,19.999999800000555,99.99999900000279,8774.01546616029,8046.076043969262,91.7034631976824
42.89,-76.78,89.37182629567458,19.999999800000204,99.99999900000101,8590.565552181066,7677.545323111321,89.37182629567458
42.81,-76.78,86.07523361032973,19.99999980000037,99.99999900000185,8428.648742434718,7254.979095244801,86.07523361032973
42.73,-76.78,87.5754022914425,19.99999980000022,99.99999900000111,8481.994023402454,7428.1403883308085,87.5754022914425
42.65,-76.78,90.29024956676743,19.99999980000028,99.9999990000014,8676.339142739436,7833.888265238568,90.29024956676743
42.53,-76.78,92.90847356964332,19.99999980000003,99.99999900000014,8918.716030023514,8286.242925505938,92.90847356964332
42.45,-76.78,92.24257783305717,19.999999800000065,99.99999900000033,8831.050513297821,8145.988643205337,92.24257783305717
42.37,-76.78,90.38260823866692,19.999999800000005,99.99999900000003,8724.389814350005,7885.331067118124,90.38260823866692
42.29,-76.78,92.31834782287511,19.99999980000007,99.99999900000034,8868.109024913425,8186.891734931354,92.31834782287511
42.17,-76.78,91.54113903096047,19.99999980000009,99.99999900000046,8752.912288442874,8012.515607221515,91.54113903096047
42.09,-76.78,91.61181248227133,19.999999800000086,99.99999900000043,8764.051088773662,8028.906049297787,91.61181248227133
42.01,-76.78,92.73961095885595,19.99999980000008,99.9999990000004,8910.696389865672,8263.745165686247,92.73961095885595
43.73,-76.7,89.88623647794728,19.999999800000133,99.99999900000066,8726.574530237607,7843.989418673693,89.88623647794728
43.65,-76.7,89.35555552351173,19.999999800000158,99.99999900000078,8681.975021598728,7757.827010962071,89.35555552351173
43.53,-76.7,89.10996025898055,19.99999980000012,99.9999990000006,8634.63407220451,7694.3189902498325,89.10996025898055
43.45,-76.7,88.05034647546151,19.999999800000232,99.99999900000117,8550.455010192149,7528.705261702646,88.05034647546151
43.37,-76.7,86.7201232314638,19.99999980000146,99.9999990000073,8598.851496113828,7456.934613920481,86.7201232314638
43.29,-76.7,93.07382902319932,19.99999980000025,99.99999900000125,8893.834739142863,8277.832538715735,93.07382902319932
43.17,-76.7,92.4653079092916,19.99999980000025,99.99999900000125,8840.578782458515,8174.468392163768,92.4653079092916
43.09,-76.7,91.16987630515291,19.99999980000021,99.99999900000105,8714.873096657153,7945.339022373375,91.16987630515291
43.01,-76.7,91.67617660538599,19.999999800000065,99.99999900000033,8767.416397327403,8037.632140143438,91.67617660538599
42.89,-76.7,86.93673838590882,19.999999800000044,99.99999900000022,8428.681617739872,7327.620887395701,86.93673838590882
42.81,-76.7,87.9174927652943,19.999999800000012,99.99999900000006,8483.657064773164,7458.618586154326,87.9174927652943
42.73,-76.7,89.44819564208323,19.99999980000012,99.9999990000006,8551.4276290794,7649.097715850102,89.44819564208323
42.65,-76.7,86.3234084712783,19.999999800000023,99.99999900000012,8366.311072979903,7222.084881506227,86.3234084712783
42.53,-76.7,89.81524421465004,19.999999800000097,99.99999900000049,8657.795890784842,7776.020522914341,89.81524421465004
42.45,-76.7,92.84627057382396,19.999999800000243,99.99999900000121,8857.364102074858,8223.732239921175,92.84627057382396
42.37,-76.7,91.2183319708949,19.999999800000197,99.99999900000098,8822.909501066686,8048.110878174637,91.2183319708949
42.29,-76.7,90.92980060441067,19.999999800000143,99.99999900000071,8761.156975434891,7966.502568402363,90.92980060441067
42.17,-76.7,91.62898231081122,19.99999980000028,99.9999990000014,8765.220599940096,8031.482433022692,91.62898231081122
42.09,-76.7,91.36634352089592,19.99999980000005,99.99999900000024,8746.323499929831,7991.195974394736,91.36634352089592
42.01,-76.7,91.8281803242271,19.999999800000104,99.99999900000051,8797.186508190749,8078.296290199978,91.8281803242271
43.81,-76.62,89.57442408034399,19.999999800000232,99.99999900000117,8726.834475208772,7817.011721613168,89.57442408034399
43.73,-76.62,89.58108400006184,19.999999800000133,99.99999900000066,8685.52141187706,7780.584231816946,89.58108400006184
43.65,-76.62,89.26608836977181,19.999999800000257,99.99999900000128,8658.607512153885,7729.200233390987,89.26608836977181
43.53,-76.62,88.86007510546166,19.999999800000133,99.99999900000066,8600.852066173336,7642.723605711277,88.86007510546166
43.45,-76.62,87.5293972956124,19.999999800000197,99.99999900000098,8633.670995822455,7557.000187129492,87.5293972956124
43.37,-76.62,90.72463395736035,19.9999998000003,99.9999990000015,8763.568203176757,7950.715173935736,90.72463395736035
43.29,-76.62,92.70464059856197,19.99999980000004,99.9999990000002,8870.138608689396,8223.03011777979,92.70464059856197
43.17,-76.62,91.84078364313808,19.999999800000158,99.99999900000078,8803.721305448678,8085.4066366819725,91.84078364313808
43.09,-76.62,91.80789315011037,19.99999979999999,99.99999899999995,8780.460908892324,8061.156169323075,91.80789315011037
43.01,-76.62,91.03388679369255,19.999999800000445,99.99999900000222,8714.68177386872,7933.313540454208,91.03388679369255
42.89,-76.62,91.76470562582385,19.999999800000012,99.99999900000006,8797.78733016433,8073.263645111324,91.76470562582385
42.81,-76.62,92.76881833564897,19.999999800000143,99.99999900000071,8858.776582436203,8218.182354521254,92.76881833564897
42.73,-76.62,93.35145069296317,19.99999980000021,99.99999900000105,8897.36901874654,8305.823052506157,93.35145069296317
42.65,-76.62,92.03278347124753,19.999999800000076,99.99999900000039,8744.498090951747,8047.804993692996,92.03278347124753
42.53,-76.62,90.4333201302156,19.999999800000086,99.99999900000043,8646.475841153017,7819.295177411661,90.4333201302156
42.45,-76.62,91.4582670097396,19.99999980000132,99.9999990000066,8772.029610156304,8022.7462630301725,91.4582670097396
42.37,-76.62,92.06756625880399,19.999999799999987,99.99999899999995,8840.42396019218,8139.1631871091195,92.06756625880399
42.29,-76.62,90.78893854890573,19.999999800000058,99.9999990000003,8806.684042481118,7995.494963524469,90.78893854890573
42.17,-76.62,91.39335739410835,19.999999800000065,99.99999900000033,8790.351497443691,8033.797360257068,91.39335739410835
42.09,-76.62,92.61417267729969,19.999999800000005,99.99999900000003,8841.317209745961,8188.312787581939,92.61417267729969
42.01,-76.62,92.33377875448713,19.999999800000896,99.99999900000448,8783.294197756253,8109.947431911964,92.33377875448713
43.89,-76.5,89.37255216788658,19.999999800000484,99.99999900000243,8726.077947879325,7798.718566178896,89.37255216788658
43.81,-76.5,89.42946569861125,19.99999980000028,99.9999990000014,8684.187288896908,7766.222292727219,89.42946569861125
43.73,-76.5,89.12370403114221,19.999999800000083,99.99999900000041,8642.937221967572,7702.905789303803,89.12370403114221
43.65,-76.5,88.90172497109549,19.999999800000317,99.99999900000158,8617.694465041082,7661.279032160143,88.90172497109549
43.53,-76.5,88.04586418910525,19.99999980000021,99.99999900000105,8634.985941255165,7602.747994585854,88.04586418910525
43.45,-76.5,91.4678699354055,19.999999800000086,99.99999900000043,8842.434612370469,8087.986590366297,91.4678699354055
43.37,-76.5,93.40891736304546,19.999999800000186,99.99999900000093,8961.213658335462,8370.572660840515,93.40891736304546
43.29,-76.5,93.00941490870856,19.999999800000275,99.99999900000137,8911.61148767404,8288.637703622884,93.00941490870856
43.17,-76.5,91.8481669194824,19.999999800000165,99.99999900000083,8820.528371003937,8101.4936213799965,91.8481669194824
43.09,-76.5,90.95127270640192,19.99999980000008,99.9999990000004,8729.185213513512,7939.3050485895865,90.95127270640192
43.01,-76.5,91.52451483216953,19.999999800000296,99.99999900000148,8801.61444441505,8055.6349176490285,91.52451483216953
42.89,-76.5,92.82942024041118,19.999999800000097,99.99999900000049,8842.547236276012,8208.485333919523,92.82942024041118
42.81,-76.5,84.34274359350347,19.999999800000133,99.99999900000066,8320.890478048677,7018.0673205968415,84.34274359350347
42.73,-76.5,88.2358604114133,19.999999800000225,99.99999900000113,8617.535454365661,7603.756554418136,88.2358604114133
42.65,-76.5,92.58260204946544,19.99999980000051,99.99999900000255,8824.045721748902,8169.531135229666,92.58260204946544
42.53,-76.5,90.0179073854584,19.99999980000037,99.99999900000185,8616.957684188892,7756.804987597297,90.0179073854584
42.45,-76.5,90.09007425243982,19.99999980000009,99.99999900000046,8540.854655383,7694.462300827507,90.09007425243982
42.37,-76.5,91.624050343825,19.99999980000004,99.9999990000002,8778.523480139356,8043.238772887383,91.624050343825
42.29,-76.5,91.22903267191546,19.999999800000097,99.99999900000049,8745.52542833211,7978.458250343774,91.22903267191546
42.17,-76.5,91.93644119871847,19.999999800000193,99.99999900000095,8822.83101346806,8111.3968467593595,91.93644119871847
42.09,-76.5,92.22674537070581,19.999999800000225,99.99999900000113,8840.523868911168,8153.327438017173,92.22674537070581
42.01,-76.5,92.2018452004868,19.9999998000011,99.99999900000549,8754.089412798183,8071.431969100385,92.2018452004868
44.09,-76.42,86.23848607947329,19.999999800000197,99.99999900000098,8608.016093951393,7423.422760901092,86.23848607947329
44.01,-76.42,88.5735198085781,19.99999980000033,99.99999900000167,8681.066862885533,7689.126477393826,88.5735198085781
43.89,-76.42,89.18591128183336,19.99999980000012,99.9999990000006,8509.507470028544,7589.28178274064,89.18591128183336
43.81,-76.42,89.17303621504715,19.99999980000014,99.9999990000007,8670.932390918408,7732.133681135925,89.17303621504715
43.73,-76.42,88.77788761432438,19.999999800000264,99.99999900000131,8621.74958336986,7654.207155512575,88.77788761432438
43.65,-76.42,88.5963680948078,19.999999800000243,99.99999900000121,8578.667680311277,7600.387995678889,88.5963680948078
43.53,-76.42,87.87489665241749,19.999999800000293,99.99999900000147,8660.177495970627,7610.122024500105,87.87489665241749
43.45,-76.42,92.46544247019376,19.99999980000003,99.99999900000014,8899.953020728706,8229.380940256175,92.46544247019376
43.37,-76.42,93.48158813712367,19.999999800000097,99.99999900000049,8942.355501649257,8359.455939809179,93.48158813712367
43.29,-76.42,92.14589226557754,19.999999800000104,99.99999900000051,8834.613921038781,8140.73382576011,92.14589226557754
43.17,-76.42,91.30603425011934,19.999999800000197,99.99999900000098,8772.645433411735,8009.95464407245,91.30603425011934
43.09,-76.42,91.5994352249904,19.999999800000086,99.99999900000043,8769.580002895353,8032.88575425584,91.5994352249904
43.01,-76.42,92.02692658075549,19.99999980000004,99.9999990000002,8841.988220063075,8137.010007556494,92.02692658075549
42.89,-76.42,88.2370964374625,19.999999800000293,99.99999900000147,8551.554615575513,7545.64349304764,88.2370964374625
42.81,-76.42,86.0815592847903,19.999999800000086,99.99999900000043,8493.939472160388,7311.715542341948,86.0815592847903
42.73,-76.42,92.22209034086963,19.999999800000047,99.99999900000024,8764.779310382586,8083.062693798879,92.22209034086963
42.65,-76.42,92.64775909605547,19.99999980000004,99.9999990000002,8811.73905546218,8163.878772277633,92.64775909605547
42.53,-76.42,90.7138628666029,19.99999980000047,99.99999900000235,8715.77104309651,7906.412591801652,90.7138628666029
42.45,-76.42,90.23360372568663,19.999999800000303,99.99999900000151,8663.392284594958,7817.291063283123,90.23360372568663
42.37,-76.42,90.90780695425059,19.999999800000133,99.99999900000066,8729.880753444235,7936.143142677362,90.90780695425059
42.29,-76.42,91.90786600593044,19.99999980000008,99.9999990000004,8824.629531763321,8110.5286855728,91.90786600593044
42.17,-76.42,92.78794377550086,19.99999980000012,99.9999990000006,8869.557953098645,8229.880446656634,92.78794377550086
42.09,-76.42,92.83677156207042,19.999999800000097,99.99999900000049,8863.766129787224,8228.834313706735,92.83677156207042
42.01,-76.42,92.52025030393789,19.999999800000104,99.99999900000051,8840.061476632844,8178.847005202693,92.52025030393789
44.09,-76.34,90.59098872502585,19.999999800000094,99.99999900000047,8875.569606532603,8040.46626153577,90.59098872502585
44.01,-76.34,87.64130594108804,19.999999800000072,99.99999900000036,8535.066989317258,7480.244172384349,87.64130594108804
43.89,-76.34,89.19503762230451,19.99999980000034,99.9999990000017,8538.331586649587,7615.768071029209,89.19503762230451
43.81,-76.34,88.66558178353542,19.9999998000004,99.99999900000199,8636.506874949417,7657.609066448935,88.66558178353542
43.73,-76.34,88.31474924749487,19.999999800000293,99.99999900000147,8576.012686462504,7573.884099482709,88.31474924749487
43.65,-76.34,88.00926434684652,19.99999980000031,99.99999900000155,8523.398226026997,7501.380076078525,88.00926434684652
43.53,-76.34,87.58817863057816,19.999999800000204,99.99999900000101,8607.14046169756,7538.837562576427,87.58817863057816
43.45,-76.34,91.47949555368432,19.999999800000097,99.99999900000049,8829.321793386562,8077.019037401541,91.47949555368432
43.37,-76.34,93.70627777811912,19.999999800000044,99.99999900000022,8966.865035200695,8402.515457874202,93.70627777811912
43.29,-76.34,93.23711527225528,19.99999980000006,99.9999990000003,8927.242224313042,8323.503123316197,93.23711527225528
43.17,-76.34,91.24066194136589,19.99999980000014,99.9999990000007,8747.084601614093,7980.897891083986,91.24066194136589
43.09,-76.34,90.97999203385119,19.999999800000133,99.99999900000066,8722.814101264905,7936.015574458458,90.97999203385119
43.01,-76.34,91.5250307662541,19.999999800000026,99.99999900000013,8813.556936435376,8066.6106976738,91.5250307662541
42.89,-76.34,91.11487362548625,19.999999800000225,99.99999900000113,8784.190371449291,8003.703955968154,91.11487362548625
42.81,-76.34,92.03142667545741,19.999999800000175,99.99999900000087,8806.846490893307,8105.066470686567,92.03142667545741
42.73,-76.34,87.167305722619,19.99999980000007,99.99999900000034,8553.96188968298,7456.258111776281,87.167305722619
42.65,-76.34,93.04320466270927,19.999999800000186,99.99999900000093,8898.449003124073,8279.402117783544,93.04320466270927
42.53,-76.34,91.32915868314208,19.999999800000115,99.99999900000057,8739.38766741454,7981.609230707974,91.32915868314208
42.45,-76.34,90.8140203363147,19.99999980000048,99.9999990000024,8767.953314965802,7962.530906531622,90.8140203363147
42.37,-76.34,90.14938455214167,19.99999980000005,99.99999900000024,8679.787486625239,7824.774999626459,90.14938455214167
42.29,-76.34,91.87089041822915,19.999999800000804,99.99999900000402,8802.18080807671,8086.641884602551,91.87089041822915
42.17,-76.34,92.79898614799,19.99999980000008,99.9999990000004,8848.91077996558,8211.699488948252,92.79898614799
42.09,-76.34,92.58195569104593,19.99999980000012,99.9999990000006,8807.218432852522,8153.895067117152,92.58195569104593
42.01,-76.34,92.8424842336821,19.999999800000126,99.99999900000063,8833.777564117747,8201.498542204565,92.8424842336821
44.17,-76.26,88.6882085553587,19.999999800000037,99.99999900000019,8772.650387489784,7780.3064714894235,88.6882085553587
44.09,-76.26,93.40114648734775,19.999999800000197,99.99999900000098,9093.026899285609,8492.991374335685,93.40114648734775
44.01,-76.26,90.36719288903706,19.999999800000264,99.99999900000131,8859.197720829172,8005.8082928028725,90.36719288903706
43.89,-76.26,89.25794957817664,19.999999800000083,99.99999900000041,8811.226080847187,7864.719732461731,89.25794957817664
43.81,-76.26,88.6637568814889,19.99999980000009,99.99999900000046,8696.45225645317,7710.601285976394,88.6637568814889
43.73,-76.26,87.60822137281241,19.999999800000072,99.99999900000036,8523.742155572574,7467.498896901752,87.60822137281241
43.65,-76.26,86.99327560410136,19.999999800000204,99.99999900000101,8437.289249382486,7339.87429023052,86.99327560410136
43.53,-76.26,87.5802690595494,19.999999800000044,99.99999900000022,8605.614214956893,7536.820083686077,87.5802690595494
43.45,-76.26,93.4290062109213,19.99999980000005,99.99999900000024,8954.019429457003,8365.651368874482,93.4290062109213
43.37,-76.26,93.29812864230333,19.99999980000008,99.9999990000004,8938.0019300928,8338.988538789534,93.29812864230333
43.29,-76.26,93.20309152261004,19.999999800000097,99.99999900000049,8925.347378243068,8318.699685654763,93.20309152261004
43.17,-76.26,90.80220637420707,19.99999980000002,99.99999900000009,8707.379073735709,7906.492316318018,90.80220637420707
43.09,-76.26,89.95180794130401,19.99999980000025,99.99999900000125,8667.319857993936,7796.410912321209,89.95180794130401
43.01,-76.26,91.38936299684669,19.999999800000037,99.99999900000019,8832.00207093191,8071.510432492981,91.38936299684669
42.89,-76.26,92.7606534000099,19.99999980000001,99.99999900000005,8880.292523650493,8237.417368770426,92.7606534000099
42.81,-76.26,90.78612313976186,19.999999800000026,99.99999900000013,8799.167613447033,7988.423144818067,90.78612313976186
42.73,-76.26,92.93248617139888,19.99999980000009,99.99999900000046,8886.222211989118,8258.187228316561,92.93248617139888
42.65,-76.26,93.88625766149352,19.999999800000253,99.99999900000127,8943.588970092416,8396.80098464588,93.88625766149352
42.53,-76.26,92.22628010518943,19.99999980000029,99.99999900000145,8824.77695548801,8138.76351362658,92.22628010518943
42.45,-76.26,92.08649779775683,19.99999980000012,99.9999990000006,8801.188520741605,8104.706273329147,92.08649779775683
42.37,-76.26,91.65452636220536,19.999999800000143,99.99999900000071,8811.688436332406,8076.311300833687,91.65452636220536
42.29,-76.26,92.7863146175009,19.999999800000264,99.99999900000131,8857.583042165032,8218.624869009655,92.7863146175009
42.17,-76.26,92.21626554380235,19.999999800000758,99.9999990000038,8791.719237132116,8107.395157579307,92.21626554380235
42.09,-76.26,92.99037609075805,19.999999800000065,99.99999900000033,8801.480232190397,8184.529569467575,92.99037609075805
42.01,-76.26,93.38165908737582,19.999999800000005,99.99999900000003,8923.2580985935,8332.686457115236,93.38165908737582
44.17,-76.14,89.7604641392041,19.999999800000218,99.9999990000011,8854.057432717256,7947.443046758708,89.7604641392041
44.09,-76.14,92.40246410606217,19.999999800000154,99.99999900000077,9043.925229996494,8356.80976442661,92.40246410606217
44.01,-76.14,89.60204757126223,19.999999800000086,99.99999900000043,8836.778045906465,7917.934068459968,89.60204757126223
43.89,-76.14,90.17846633705159,19.999999800000186,99.99999900000093,8843.138314411719,7974.606508000683,90.17846633705159
43.81,-76.14,94.15872564048051,19.999999800000197,99.99999900000098,9108.606870018128,8576.548152410327,94.15872564048051
43.73,-76.14,92.74929467103846,19.9999998000003,99.9999990000015,8948.291647266036,8299.477387946697,92.74929467103846
43.65,-76.14,91.8089511025245,19.99999980000021,99.99999900000105,8859.131832020352,8133.476011767748,91.8089511025245
43.53,-76.14,93.41168695521453,19.999999800000086,99.99999900000043,8970.866396088064,8379.837635084317,93.41168695521453
43.45,-76.14,92.56059228032231,19.999999800000104,99.99999900000051,8905.806752716866,8243.26747765567,92.56059228032231
43.37,-76.14,92.97132552662491,19.99999980000009,99.99999900000046,8901.673229584156,8276.00359559311,92.97132552662491
43.29,-76.14,92.73709055491017,19.99999980000029,99.99999900000145,8859.292027687605,8215.849670240592,92.73709055491017
43.17,-76.14,90.54143253253405,19.999999800000197,99.99999900000098,8715.781708772773,7891.393615531442,90.54143253253405
43.09,-76.14,89.40220940542972,19.999999800000285,99.99999900000142,8616.230882474876,7703.100776405495,89.40220940542972
43.01,-76.14,91.30705303894715,19.999999800000346,99.99999900000172,8744.501993066315,7984.34707280085,91.30705303894715
42.89,-76.14,91.80146954502723,19.999999800000257,99.99999900000128,8785.233974889383,8064.973891917463,91.80146954502723
42.81,-76.14,92.73212777811753,19.999999800000197,99.99999900000098,8863.785394824223,8219.576798306516,92.73212777811753
42.73,-76.14,92.11142086100735,19.999999800000204,99.99999900000101,8817.404955979038,8121.836988021171,92.11142086100735
42.65,-76.14,92.80657871811566,19.999999800000175,99.99999900000087,8837.99200518397,8202.238007391832,92.80657871811566
42.53,-76.14,92.01355385798665,19.999999800000122,99.9999990000006,8846.029074981621,8139.545727201372,92.01355385798665
42.45,-76.14,91.92865361199972,19.999999800000094,99.99999900000047,8836.643550688326,8123.407440639384,91.92865361199972
42.37,-76.14,92.9378700538935,19.99999980000054,99.9999990000027,8877.233384239842,8250.311627025678,92.9378700538935
42.29,-76.14,92.01907580901866,19.999999800000385,99.99999900000192,8822.646486003918,8118.517758317666,92.01907580901866
42.17,-76.14,92.51221828690494,19.99999980000004,99.9999990000002,8853.974382341434,8191.008107658351,92.51221828690494
42.09,-76.14,92.76659784664226,19.999999800000296,99.99999900000148,8839.420218459507,8200.029406033118,92.76659784664226
42.01,-76.14,93.74245335114885,19.999999800000126,99.99999900000063,8933.950450366105,8374.904333349199,93.74245335114885
44.25,-76.06,86.7624419863137,19.999999800000097,99.99999900000049,8660.06530957899,7513.684140200349,86.7624419863137
44.17,-76.06,91.16194767687065,19.999999800000257,99.99999900000128,8951.068479032903,8159.968363376838,91.16194767687065
44.09,-76.06,91.59132432137864,19.99999980000008,99.9999990000004,8998.956267713767,8242.263220700748,91.59132432137864
44.01,-76.06,92.03169282639202,19.999999800000015,99.99999900000007,8974.939749163019,8259.788981303469,92.03169282639202
43.89,-76.06,92.76731713625584,19.999999800000065,99.99999900000033,9024.47106814032,8371.759695651386,92.76731713625584
43.81,-76.06,92.06761560787139,19.99999980000014,99.9999990000007,8967.506604153283,8256.169509922325,92.06761560787139
43.73,-76.06,91.43437742742901,19.999999800000257,99.99999900000128,8872.373175609086,8112.399176156379,91.43437742742901
43.65,-76.06,91.83202133383718,19.999999800000158,99.99999900000078,8883.353783284847,8157.763341426373,91.83202133383718
43.53,-76.06,92.38372245549134,19.999999800000072,99.99999900000036,8897.15687287688,8219.52471186825,92.38372245549134
43.45,-76.06,91.85264324433732,19.999999800000072,99.99999900000036,8845.91937061151,8125.210761169518,91.85264324433732
43.37,-76.06,92.12476515505398,19.999999800000058,99.9999990000003,8846.294627439911,8149.628150453175,92.12476515505398
43.29,-76.06,92.31749325133603,19.999999800000126,99.99999900000063,8828.209235381404,8149.981465087052,92.31749325133603
43.17,-76.06,90.37157398893488,19.999999800000182,99.99999900000091,8667.631161534167,7833.074708233827,90.37157398893488
43.09,-76.06,89.11692068569982,19.999999800000193,99.99999900000095,8595.490614625862,7660.036553582901,89.11692068569982
43.01,-76.06,89.45442978027508,19.999999800000097,99.99999900000049,8646.724867413392,7734.878424813895,89.45442978027508
42.89,-76.06,91.6096046170203,19.999999800000058,99.9999990000003,8811.632798334102,8072.301966857552,91.6096046170203
42.81,-76.06,91.41786732212368,19.99999980000004,99.9999990000002,8780.981836265351,8027.386324656839,91.41786732212368
42.73,-76.06,91.15205873519207,19.999999800000317,99.99999900000158,8808.074580087225,8028.741314680629,91.15205873519207
42.65,-76.06,92.36477562631752,19.999999800000097,99.99999900000049,8845.624900343655,8170.24159194809,92.36477562631752
42.53,-76.06,92.32003020839913,19.99999980000021,99.99999900000105,8867.44181629036,8186.424963511477,92.32003020839913
42.45,-76.06,93.42592074502075,19.999999800000186,99.99999900000093,8921.345481091752,8334.84915855427,93.42592074502075
42.37,-76.06,93.70546104024726,19.99999980000022,99.99999900000111,8917.633954820874,8356.310011246534,93.70546104024726
42.29,-76.06,92.894086729892,19.99999980000018,99.9999990000009,8877.45214706797,8246.628096901979,92.894086729892
42.17,-76.06,92.5802059284144,19.999999800000086,99.99999900000043,8833.3171897709,8177.903244599928,92.5802059284144
42.09,-76.06,92.09485604273634,19.999999800000097,99.99999900000049,8729.570413176629,8039.48530516432,92.09485604273634
42.01,-76.06,93.24626939933914,19.999999800000083,99.99999900000041,8942.624456843194,8338.663692399194,93.24626939933914
44.37,-75.98,88.40554550707725,19.99999980000029,99.99999900000145,8772.761541854237,7755.60769711132,88.40554550707725
44.25,-75.98,90.54127083186765,19.999999800000126,99.99999900000063,8864.361617652294,8025.905659754689,90.54127083186765
44.17,-75.98,90.8228629925624,19.99999980000021,99.99999900000105,8949.06586685786,8127.797831370482,90.8228629925624
44.09,-75.98,91.36050232747309,19.99999980000035,99.99999900000175,8967.814829231284,8193.040675783323,91.36050232747309
44.01,-75.98,92.32350672386805,19.99999980000011,99.99999900000056,8991.773541843388,8301.52065049877,92.32350672386805
43.89,-75.98,91.72358241393917,19.99999980000021,99.99999900000105,8934.291649550198,8194.852364276861,91.72358241393917
