latitude,longitude,dli_target_found,dli_avg,drr_percent
40.69,-73.86,22.109375,22.10937477890652,99.99999900000122
40.93,-72.26,22.24609375,22.24609352753933,99.99999900000121
40.97,-72.22,22.51953125,22.519531024804824,99.9999990000006
40.85,-72.7,22.109375,22.109374778906446,99.99999900000088
40.97,-72.58,22.65625,22.656249773437676,99.99999900000077
41.05,-72.5,21.97265625,21.97265603027356,99.99999900000056
41.29,-74.26,21.42578125,21.425781035742343,99.99999900000073
41.25,-74.02,21.2890625,21.289062287109505,99.99999900000061
40.85,-72.78,22.109375,22.109374778906385,99.99999900000061
40.77,-73.86,21.69921875,21.69921853300788,99.9999990000003
41.21,-73.9,21.015625,21.01562478984395,99.99999900000095
41.05,-72.7,22.109375,22.10937477890636,99.9999990000005
40.89,-73.3,22.24609375,22.246093527539106,99.9999990000002
41.09,-72.1,21.5625,21.562499784375028,99.99999900000013
41.05,-72.42,22.24609375,22.24609352753913,99.9999990000003
41.21,-72.1,21.5625,21.562499784375138,99.99999900000064
40.85,-73.34,22.109375,22.109374778907174,99.99999900000418
40.89,-73.22,22.24609375,22.2460935275391,99.99999900000016
40.89,-72.5,21.8359375,21.835937281640792,99.99999900000076
41.13,-71.82,21.97265625,21.972656030273544,99.99999900000049
40.97,-73.3,21.8359375,21.83593728164066,99.99999900000016
40.97,-72.78,21.8359375,21.835937281641026,99.99999900000184
40.77,-73.3,22.24609375,22.246093527539152,99.9999990000004
41.09,-72.7,21.97265625,21.972656030273654,99.99999900000098
41.25,-73.74,21.42578125,21.425781035742308,99.99999900000056
41.05,-73.94,21.15234375,21.15234353847684,99.99999900000131
40.65,-73.78,21.8359375,21.835937281640703,99.99999900000036
40.69,-72.74,21.97265625,21.97265603027349,99.99999900000024
40.69,-73.94,22.24609375,22.246093527539312,99.99999900000111
40.65,-73.82,21.97265625,21.972656030273633,99.9999990000009
40.97,-73.78,21.42578125,21.42578103574222,99.99999900000014
40.85,-73.66,21.69921875,21.69921853300807,99.9999990000012
40.93,-72.82,22.24609375,22.24609352753924,99.9999990000008
41.05,-71.82,21.97265625,21.972656030273757,99.99999900000147
41.21,-74.3,21.15234375,21.152343538476842,99.99999900000131
41.25,-72.06,21.2890625,21.289062287109406,99.99999900000014
41.09,-72.46,22.109375,22.109374778906293,99.9999990000002
41.29,-73.54,21.5625,21.562499784375103,99.99999900000047
40.77,-73.46,22.109375,22.109374778906346,99.99999900000044
41.25,-74.1,21.42578125,21.42578103574251,99.99999900000151
40.89,-72.46,22.3828125,22.382812276171936,99.99999900000027
40.97,-73.42,21.69921875,21.699218533008082,99.99999900000124
41.21,-72.26,21.8359375,21.835937281640696,99.99999900000033
40.97,-72.66,22.24609375,22.246093527539248,99.99999900000084
41.21,-73.78,21.5625,21.562499784375227,99.99999900000105
40.77,-72.94,21.97265625,21.972656030273956,99.99999900000236
41.05,-73.86,21.5625,21.562499784375024,99.99999900000012
40.97,-73.74,21.69921875,21.699218533007887,99.99999900000034
40.89,-72.78,21.8359375,21.83593728164075,99.99999900000057
41.21,-73.82,21.69921875,21.69921853300786,99.99999900000022
40.77,-73.9,21.8359375,21.83593728164092,99.99999900000135
40.97,-73.46,21.5625,21.562499784375138,99.99999900000064
41.33,-74.38,21.015625,21.01562478984383,99.99999900000039
40.53,-73.74,21.8359375,21.835937281640707,99.99999900000037
41.01,-71.94,21.97265625,21.97265603027351,99.99999900000033
40.77,-73.78,21.5625,21.562499784375046,99.99999900000022
40.77,-73.18,21.97265625,21.97265603027362,99.99999900000083
40.61,-74.06,21.97265625,21.972656030273765,99.9999990000015
40.93,-73.54,21.2890625,21.289062287109637,99.99999900000122
40.97,-72.02,21.97265625,21.972656030273665,99.99999900000104
41.25,-72.1,21.2890625,21.289062287109644,99.99999900000127
40.89,-73.5,21.97265625,21.97265603027348,99.9999990000002
41.01,-72.78,22.109375,22.10937477890632,99.99999900000033
40.89,-73.42,21.97265625,21.972656030273534,99.99999900000044
41.13,-73.94,21.2890625,21.289062287109363,99.99999899999995
41.01,-72.26,22.3828125,22.38281227617211,99.99999900000105
41.05,-72.22,22.109375,22.10937477890635,99.99999900000046
41.01,-72.74,22.109375,22.109374778906467,99.99999900000098
40.85,-72.42,21.8359375,21.83593728164073,99.99999900000049
40.85,-73.78,21.42578125,21.42578103574221,99.99999900000012
41.01,-73.22,21.69921875,21.699218533008022,99.99999900000095
41.01,-73.9,21.42578125,21.425781035742297,99.9999990000005
40.61,-73.38,21.69921875,21.699218533008118,99.99999900000141
40.93,-73.22,21.8359375,21.835937281640856,99.99999900000105
40.77,-73.7,22.3828125,22.382812276171983,99.99999900000049
40.77,-72.74,21.69921875,21.699218533007897,99.9999990000004
41.25,-71.94,21.69921875,21.699218533007855,99.9999990000002
40.61,-73.82,21.8359375,21.83593728164061,99.99999899999995
40.77,-72.74,21.69921875,21.699218533007897,99.9999990000004
40.97,-72.82,21.8359375,21.835937281640707,99.99999900000037
41.33,-74.46,21.15234375,21.152343538476686,99.99999900000059
41.05,-72.34,22.3828125,22.382812276171904,99.99999900000013
40.57,-73.74,21.69921875,21.69921853300792,99.9999990000005
40.57,-73.5,22.109375,22.10937477890636,99.9999990000005
41.13,-74.02,21.42578125,21.425781035742347,99.99999900000074
41.29,-74.06,21.42578125,21.42578103574224,99.99999900000024
41.13,-73.74,21.42578125,21.4257810357423,99.99999900000053
41.21,-74.14,21.42578125,21.42578103574223,99.9999990000002
40.89,-72.82,21.5625,21.562499784375227,99.99999900000105
41.13,-72.58,21.8359375,21.835937281640874,99.99999900000114
40.77,-73.46,22.109375,22.109374778906346,99.99999900000044
40.69,-73.38,21.97265625,21.97265603027374,99.99999900000137
41.01,-72.86,21.97265625,21.97265603027392,99.9999990000022
41.01,-71.98,22.24609375,22.246093527539657,99.99999900000267
40.77,-73.06,22.24609375,22.246093527539383,99.99999900000144
40.97,-73.1,21.69921875,21.699218533007897,99.9999990000004
40.61,-73.3,22.109375,22.10937477890642,99.99999900000077
41.25,-74.06,21.5625,21.562499784375138,99.99999900000064
40.97,-73.06,21.8359375,21.83593728164086,99.99999900000107
41.09,-72.62,22.109375,22.10937477890636,99.9999990000005
41.29,-74.42,21.5625,21.562499784375127,99.9999990000006
41.33,-74.3,21.15234375,21.152343538476746,99.99999900000087
40.97,-73.82,21.8359375,21.835937281640735,99.9999990000005
41.09,-71.94,22.24609375,22.2460935275391,99.99999900000016
40.93,-72.78,22.24609375,22.246093527539088,99.99999900000012
40.89,-72.34,21.97265625,21.972656030273637,99.99999900000091
40.93,-72.98,22.24609375,22.246093527539227,99.99999900000074
40.93,-73.78,21.5625,21.562499784375344,99.9999990000016
41.13,-72.38,21.8359375,21.835937281641037,99.99999900000188
40.65,-73.02,21.69921875,21.699218533007873,99.99999900000027
40.89,-72.74,22.109375,22.10937477890626,99.99999900000005
41.05,-72.74,22.109375,22.109374778906485,99.99999900000105
40.69,-73.34,22.24609375,22.246093527539273,99.99999900000095
41.09,-72.14,21.97265625,21.972656030273534,99.99999900000044
40.69,-73.14,21.8359375,21.83593728164068,99.99999900000024
41.13,-72.42,21.8359375,21.83593728164087,99.99999900000113
41.13,-72.5,21.8359375,21.83593728164216,99.99999900000704
41.01,-72.06,21.97265625,21.972656030273566,99.99999900000059
